# Light Pollution Monitoring Data Format 1.0
# URL: http://www.darksky.org/measurements
# Number of header lines: 43
# This data is released under the following license: ODbL 1.0 http://opendatacommons.org/licenses/odbl/summary/
# Device type: SQM-LU-DL-R2
# Instrument ID: 
# Data supplier: DSL
# Location name: Skovsgård
# Position (lat, lon, elev(m)): 
# Local timezone: CET
# Time Synchronization: 
# Moving / Stationary position: 
# Moving / Fixed look direction: 
# Number of channels: 1
# Filters per channel: 
# Measurement direction per channel: 
# Field of view (degrees): 
# Number of fields per line: 5
# SQM serial number: 7115
# SQM hardware identity: 003BNDC
# SQM firmware version: 4-6-82
# SQM cover offset value: 
# SQM readout test ix (Information): i,00000004,00000006,00000082,00007115
# SQM readout test rx (Reading): r, 14.01m,0000000230Hz,0000000000c,0000000.000s, 012.5C
# SQM readout test cx (Calibration): c,00000019.91m,0000274.655s, 018.6C,00000008.71m, 018.6C
# SQM readout test Ix (Report Interval): 0000000000s,0000000000s,00000000.00m,00000000.00m
# DL time difference (seconds): 24
# DL retrieved at (UTC): 2025-05-25T05:55:29.620
# DL trigger mode : Every x minutes (power save mode)
# DL trigger seconds : 0
# DL trigger minutes : 5
# DL trigger threshold : 0
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# Comment: 
# UDM version: 1.0.0.358
# UDM setting: DL Retrieve All
# blank line
# UTC Date & Time, Local Date & Time, Temperature, Voltage, MSAS, Record type
# YYYY-MM-DDTHH:mm:ss.fff;YYYY-MM-DDTHH:mm:ss.fff;Celsius;Volts;mag/arcsec^2;Init/Subs
# END OF HEADER
2025-05-20T05:48:05.000;2025-05-20T07:48:05.000;9.3;4.95;0.00;1
2025-05-20T05:53:05.000;2025-05-20T07:53:05.000;9.9;4.95;0.00;1
2025-05-20T05:58:05.000;2025-05-20T07:58:05.000;9.9;4.95;0.00;1
2025-05-20T06:03:05.000;2025-05-20T08:03:05.000;10.3;4.95;0.00;1
2025-05-20T06:08:05.000;2025-05-20T08:08:05.000;10.9;4.95;0.00;1
2025-05-20T06:13:05.000;2025-05-20T08:13:05.000;11.2;4.95;0.00;1
2025-05-20T06:18:05.000;2025-05-20T08:18:05.000;12.2;4.95;0.00;1
2025-05-20T06:23:05.000;2025-05-20T08:23:05.000;12.5;4.95;0.00;1
2025-05-20T06:28:05.000;2025-05-20T08:28:05.000;13.5;4.95;0.00;1
2025-05-20T06:33:05.000;2025-05-20T08:33:05.000;13.8;4.95;0.00;1
2025-05-20T06:38:05.000;2025-05-20T08:38:05.000;14.5;4.95;0.00;1
2025-05-20T06:43:05.000;2025-05-20T08:43:05.000;15.7;4.95;0.00;1
2025-05-20T06:48:05.000;2025-05-20T08:48:05.000;16.1;4.95;0.00;1
2025-05-20T06:53:05.000;2025-05-20T08:53:05.000;17.0;4.95;0.00;1
2025-05-20T06:58:05.000;2025-05-20T08:58:05.000;17.4;4.95;0.00;1
2025-05-20T07:03:05.000;2025-05-20T09:03:05.000;18.3;4.95;0.00;1
2025-05-20T07:08:05.000;2025-05-20T09:08:05.000;19.6;4.95;0.00;1
2025-05-20T07:13:05.000;2025-05-20T09:13:05.000;20.9;4.95;0.00;1
2025-05-20T07:18:05.000;2025-05-20T09:18:05.000;22.2;4.95;0.00;1
2025-05-20T07:23:05.000;2025-05-20T09:23:05.000;23.5;4.95;0.00;1
2025-05-20T07:28:05.000;2025-05-20T09:28:05.000;24.1;4.95;0.00;1
2025-05-20T07:33:05.000;2025-05-20T09:33:05.000;25.1;4.95;0.00;1
2025-05-20T07:38:05.000;2025-05-20T09:38:05.000;25.4;4.95;0.00;1
2025-05-20T07:43:05.000;2025-05-20T09:43:05.000;26.1;4.95;0.00;1
2025-05-20T07:48:05.000;2025-05-20T09:48:05.000;26.4;4.95;0.00;1
2025-05-20T07:53:05.000;2025-05-20T09:53:05.000;27.0;4.95;0.00;1
2025-05-20T07:58:05.000;2025-05-20T09:58:05.000;27.3;4.95;0.00;1
2025-05-20T08:03:05.000;2025-05-20T10:03:05.000;27.7;4.95;0.00;1
2025-05-20T08:08:05.000;2025-05-20T10:08:05.000;28.6;4.95;0.00;1
2025-05-20T08:13:05.000;2025-05-20T10:13:05.000;28.6;4.95;0.00;1
2025-05-20T08:18:05.000;2025-05-20T10:18:05.000;29.0;4.95;0.00;1
2025-05-20T08:23:05.000;2025-05-20T10:23:05.000;29.0;4.95;0.00;1
2025-05-20T08:28:05.000;2025-05-20T10:28:05.000;29.3;4.95;0.00;1
2025-05-20T08:33:05.000;2025-05-20T10:33:05.000;29.3;4.95;0.00;1
2025-05-20T08:38:05.000;2025-05-20T10:38:05.000;29.9;4.95;0.00;1
2025-05-20T08:43:05.000;2025-05-20T10:43:05.000;30.2;4.95;0.00;1
2025-05-20T08:48:05.000;2025-05-20T10:48:05.000;30.9;4.95;0.00;1
2025-05-20T08:53:05.000;2025-05-20T10:53:05.000;31.2;4.95;0.00;1
2025-05-20T08:58:05.000;2025-05-20T10:58:05.000;31.5;4.95;0.00;1
2025-05-20T09:03:05.000;2025-05-20T11:03:05.000;31.9;4.95;0.00;1
2025-05-20T09:08:05.000;2025-05-20T11:08:05.000;31.9;4.95;0.00;1
2025-05-20T09:13:05.000;2025-05-20T11:13:05.000;32.2;4.95;0.00;1
2025-05-20T09:18:05.000;2025-05-20T11:18:05.000;33.1;4.95;0.00;1
2025-05-20T09:23:05.000;2025-05-20T11:23:05.000;32.8;4.95;0.00;1
2025-05-20T09:28:05.000;2025-05-20T11:28:05.000;33.5;4.95;0.00;1
2025-05-20T09:33:05.000;2025-05-20T11:33:05.000;33.8;4.95;0.00;1
2025-05-20T09:38:05.000;2025-05-20T11:38:05.000;33.5;4.95;0.00;1
2025-05-20T09:43:05.000;2025-05-20T11:43:05.000;33.8;4.95;0.00;1
2025-05-20T09:48:05.000;2025-05-20T11:48:05.000;34.1;4.95;0.00;1
2025-05-20T09:53:05.000;2025-05-20T11:53:05.000;34.1;4.95;0.00;1
2025-05-20T09:58:05.000;2025-05-20T11:58:05.000;34.8;4.95;0.00;1
2025-05-20T10:03:05.000;2025-05-20T12:03:05.000;34.4;4.95;0.00;1
2025-05-20T10:08:05.000;2025-05-20T12:08:05.000;34.4;4.95;0.00;1
2025-05-20T10:13:05.000;2025-05-20T12:13:05.000;34.8;4.95;0.00;1
2025-05-20T10:18:05.000;2025-05-20T12:18:05.000;34.4;4.95;0.00;1
2025-05-20T10:23:05.000;2025-05-20T12:23:05.000;34.8;4.95;0.00;1
2025-05-20T10:28:05.000;2025-05-20T12:28:05.000;34.8;4.95;0.00;1
2025-05-20T10:33:05.000;2025-05-20T12:33:05.000;34.8;4.95;0.00;1
2025-05-20T10:38:05.000;2025-05-20T12:38:05.000;34.4;4.95;0.00;1
2025-05-20T10:43:05.000;2025-05-20T12:43:05.000;35.4;4.96;0.00;1
2025-05-20T10:48:05.000;2025-05-20T12:48:05.000;35.4;4.95;0.00;1
2025-05-20T10:53:05.000;2025-05-20T12:53:05.000;35.7;4.95;0.00;1
2025-05-20T10:58:05.000;2025-05-20T12:58:05.000;35.4;4.95;0.00;1
2025-05-20T11:03:05.000;2025-05-20T13:03:05.000;35.7;4.95;0.00;1
2025-05-20T11:08:05.000;2025-05-20T13:08:05.000;35.4;4.95;0.00;1
2025-05-20T11:13:05.000;2025-05-20T13:13:05.000;35.7;4.95;0.00;1
2025-05-20T11:18:05.000;2025-05-20T13:18:05.000;36.4;4.95;0.00;1
2025-05-20T11:23:05.000;2025-05-20T13:23:05.000;36.4;4.95;0.00;1
2025-05-20T11:28:05.000;2025-05-20T13:28:05.000;36.0;4.95;0.00;1
2025-05-20T11:33:05.000;2025-05-20T13:33:05.000;36.0;4.95;0.00;1
2025-05-20T11:38:05.000;2025-05-20T13:38:05.000;36.0;4.95;0.00;1
2025-05-20T11:43:05.000;2025-05-20T13:43:05.000;35.7;4.95;0.00;1
2025-05-20T11:48:05.000;2025-05-20T13:48:05.000;35.4;4.95;0.00;1
2025-05-20T11:53:05.000;2025-05-20T13:53:05.000;36.0;4.95;0.00;1
2025-05-20T11:58:05.000;2025-05-20T13:58:05.000;36.0;4.95;0.00;1
2025-05-20T12:03:05.000;2025-05-20T14:03:05.000;36.0;4.95;0.00;1
2025-05-20T12:08:05.000;2025-05-20T14:08:05.000;36.0;4.95;0.00;1
2025-05-20T12:13:05.000;2025-05-20T14:13:05.000;36.0;4.95;0.00;1
2025-05-20T12:18:05.000;2025-05-20T14:18:05.000;36.0;4.95;0.00;1
2025-05-20T12:23:05.000;2025-05-20T14:23:05.000;36.4;4.95;0.00;1
2025-05-20T12:28:05.000;2025-05-20T14:28:05.000;35.7;4.95;0.00;1
2025-05-20T12:33:05.000;2025-05-20T14:33:05.000;36.0;4.95;0.00;1
2025-05-20T12:38:05.000;2025-05-20T14:38:05.000;36.0;4.95;0.00;1
2025-05-20T12:43:05.000;2025-05-20T14:43:05.000;36.0;4.95;0.00;1
2025-05-20T12:48:05.000;2025-05-20T14:48:05.000;35.7;4.95;0.00;1
2025-05-20T12:53:05.000;2025-05-20T14:53:05.000;35.7;4.95;0.00;1
2025-05-20T12:58:05.000;2025-05-20T14:58:05.000;36.0;4.95;0.00;1
2025-05-20T13:03:05.000;2025-05-20T15:03:05.000;36.4;4.95;0.00;1
2025-05-20T13:08:05.000;2025-05-20T15:08:05.000;36.0;4.95;0.00;1
2025-05-20T13:13:05.000;2025-05-20T15:13:05.000;35.7;4.95;0.00;1
2025-05-20T13:18:05.000;2025-05-20T15:18:05.000;36.4;4.95;0.00;1
2025-05-20T13:23:05.000;2025-05-20T15:23:05.000;35.4;4.95;0.00;1
2025-05-20T13:28:05.000;2025-05-20T15:28:05.000;35.4;4.95;0.00;1
2025-05-20T13:33:05.000;2025-05-20T15:33:05.000;35.4;4.95;0.00;1
2025-05-20T13:38:05.000;2025-05-20T15:38:05.000;35.4;4.95;0.00;1
2025-05-20T13:43:05.000;2025-05-20T15:43:05.000;35.4;4.95;0.00;1
2025-05-20T13:48:05.000;2025-05-20T15:48:05.000;35.4;4.95;0.00;1
2025-05-20T13:53:05.000;2025-05-20T15:53:05.000;35.1;4.95;0.00;1
2025-05-20T13:58:05.000;2025-05-20T15:58:05.000;35.1;4.95;0.00;1
2025-05-20T14:03:05.000;2025-05-20T16:03:05.000;34.4;4.95;0.00;1
2025-05-20T14:08:05.000;2025-05-20T16:08:05.000;34.1;4.95;0.00;1
2025-05-20T14:13:05.000;2025-05-20T16:13:05.000;34.1;4.95;0.00;1
2025-05-20T14:18:05.000;2025-05-20T16:18:05.000;34.1;4.95;0.00;1
2025-05-20T14:23:05.000;2025-05-20T16:23:05.000;34.1;4.95;0.00;1
2025-05-20T14:28:05.000;2025-05-20T16:28:05.000;34.1;4.95;0.00;1
2025-05-20T14:33:05.000;2025-05-20T16:33:05.000;33.5;4.95;0.00;1
2025-05-20T14:38:05.000;2025-05-20T16:38:05.000;33.5;4.95;0.00;1
2025-05-20T14:43:05.000;2025-05-20T16:43:05.000;33.5;4.95;0.00;1
2025-05-20T14:48:05.000;2025-05-20T16:48:05.000;33.5;4.95;0.00;1
2025-05-20T14:53:05.000;2025-05-20T16:53:05.000;33.1;4.95;0.00;1
2025-05-20T14:58:05.000;2025-05-20T16:58:05.000;32.8;4.95;0.00;1
2025-05-20T15:03:05.000;2025-05-20T17:03:05.000;32.5;4.95;0.00;1
2025-05-20T15:08:05.000;2025-05-20T17:08:05.000;32.5;4.95;0.00;1
2025-05-20T15:13:05.000;2025-05-20T17:13:05.000;32.2;4.95;0.00;1
2025-05-20T15:18:05.000;2025-05-20T17:18:05.000;31.5;4.95;0.00;1
2025-05-20T15:23:05.000;2025-05-20T17:23:05.000;31.5;4.95;0.00;1
2025-05-20T15:28:05.000;2025-05-20T17:28:05.000;31.2;4.95;0.00;1
2025-05-20T15:33:05.000;2025-05-20T17:33:05.000;30.6;4.95;0.00;1
2025-05-20T15:38:05.000;2025-05-20T17:38:05.000;30.9;4.95;0.00;1
2025-05-20T15:43:05.000;2025-05-20T17:43:05.000;30.6;4.95;0.00;1
2025-05-20T15:48:05.000;2025-05-20T17:48:05.000;30.6;4.95;0.00;1
2025-05-20T15:53:05.000;2025-05-20T17:53:05.000;29.9;4.95;0.00;1
2025-05-20T15:58:05.000;2025-05-20T17:58:05.000;29.6;4.95;0.00;1
2025-05-20T16:03:05.000;2025-05-20T18:03:05.000;29.0;4.95;0.00;1
2025-05-20T16:08:05.000;2025-05-20T18:08:05.000;27.3;4.95;0.00;1
2025-05-20T16:13:05.000;2025-05-20T18:13:05.000;25.7;4.95;0.00;1
2025-05-20T16:18:05.000;2025-05-20T18:18:05.000;23.5;4.95;0.00;1
2025-05-20T16:23:05.000;2025-05-20T18:23:05.000;21.5;4.95;0.00;1
2025-05-20T16:28:05.000;2025-05-20T18:28:05.000;20.3;4.95;0.00;1
2025-05-20T16:33:05.000;2025-05-20T18:33:05.000;19.0;4.95;0.00;1
2025-05-20T16:38:05.000;2025-05-20T18:38:05.000;18.6;4.95;0.00;1
2025-05-20T16:43:05.000;2025-05-20T18:43:05.000;18.0;4.95;0.00;1
2025-05-20T16:48:05.000;2025-05-20T18:48:05.000;17.7;4.95;0.00;1
2025-05-20T16:53:05.000;2025-05-20T18:53:05.000;16.7;4.95;0.00;1
2025-05-20T16:58:05.000;2025-05-20T18:58:05.000;16.7;4.95;0.00;1
2025-05-20T17:03:05.000;2025-05-20T19:03:05.000;16.4;4.95;0.00;1
2025-05-20T17:08:05.000;2025-05-20T19:08:05.000;16.1;4.95;0.00;1
2025-05-20T17:13:05.000;2025-05-20T19:13:05.000;15.7;4.95;0.00;1
2025-05-20T17:18:05.000;2025-05-20T19:18:05.000;15.4;4.95;0.00;1
2025-05-20T17:23:05.000;2025-05-20T19:23:05.000;15.1;4.95;0.00;1
2025-05-20T17:28:05.000;2025-05-20T19:28:05.000;14.8;4.95;0.00;1
2025-05-20T17:33:05.000;2025-05-20T19:33:05.000;14.5;4.95;0.00;1
2025-05-20T17:38:05.000;2025-05-20T19:38:05.000;14.5;4.95;0.00;1
2025-05-20T17:43:05.000;2025-05-20T19:43:05.000;14.1;4.95;0.00;1
2025-05-20T17:48:05.000;2025-05-20T19:48:05.000;14.1;4.95;0.00;1
2025-05-20T17:53:05.000;2025-05-20T19:53:05.000;13.5;4.95;0.00;1
2025-05-20T17:58:05.000;2025-05-20T19:58:05.000;13.2;4.95;0.00;1
2025-05-20T18:03:05.000;2025-05-20T20:03:05.000;13.2;4.95;0.00;1
2025-05-20T18:08:05.000;2025-05-20T20:08:05.000;12.5;4.95;0.00;1
2025-05-20T18:13:05.000;2025-05-20T20:13:05.000;13.2;4.95;0.00;1
2025-05-20T18:18:05.000;2025-05-20T20:18:05.000;12.5;4.95;0.00;1
2025-05-20T18:23:05.000;2025-05-20T20:23:05.000;12.5;4.95;0.00;1
2025-05-20T18:28:05.000;2025-05-20T20:28:05.000;12.2;4.95;0.00;1
2025-05-20T18:33:05.000;2025-05-20T20:33:05.000;11.6;4.95;0.00;1
2025-05-20T18:38:05.000;2025-05-20T20:38:05.000;11.2;4.95;0.00;1
2025-05-20T18:43:05.000;2025-05-20T20:43:05.000;11.2;4.95;0.00;1
2025-05-20T18:48:05.000;2025-05-20T20:48:05.000;10.9;4.95;5.94;1
2025-05-20T18:53:05.000;2025-05-20T20:53:05.000;10.6;4.95;6.07;1
2025-05-20T18:58:05.000;2025-05-20T20:58:05.000;10.9;4.95;6.22;1
2025-05-20T19:03:05.000;2025-05-20T21:03:05.000;10.3;4.95;6.39;1
2025-05-20T19:08:05.000;2025-05-20T21:08:05.000;10.3;4.95;6.59;1
2025-05-20T19:13:05.000;2025-05-20T21:13:05.000;10.3;4.95;6.82;1
2025-05-20T19:18:05.000;2025-05-20T21:18:05.000;10.3;4.95;7.09;1
2025-05-20T19:23:05.000;2025-05-20T21:23:05.000;10.6;4.95;7.40;1
2025-05-20T19:28:05.000;2025-05-20T21:28:05.000;9.9;4.95;7.74;1
2025-05-20T19:33:05.000;2025-05-20T21:33:05.000;9.9;4.95;8.14;1
2025-05-20T19:38:05.000;2025-05-20T21:38:05.000;9.6;4.95;8.58;1
2025-05-20T19:43:05.000;2025-05-20T21:43:05.000;9.6;4.95;9.09;1
2025-05-20T19:48:05.000;2025-05-20T21:48:05.000;9.3;4.95;9.63;1
2025-05-20T19:53:05.000;2025-05-20T21:53:05.000;9.3;4.95;10.21;1
2025-05-20T19:58:05.000;2025-05-20T21:58:05.000;9.3;4.95;10.83;1
2025-05-20T20:03:05.000;2025-05-20T22:03:05.000;9.0;4.95;11.47;1
